5.202749999999999736e-02 9.127840000000000346e-04 2.318680000000000047e-02 1.903360000000000121e-02 3.487470000000000153e-02 3.451329999999999676e-02 1.405550000000000029e-02 4.676910000000000095e-02 3.334360000000000102e-02 4.982070000000000248e-02 1.209149999999999982e-02 3.013009999999999994e-02 5.619260000000000227e-02 6.992539999999999563e-04 3.249889999999999745e-04 6.917449999999999988e-02 5.731889999999999902e-02 1.488030000000000082e-02 2.415710000000000166e-03 3.658650000000000097e-02 4.552660000000000040e-02 3.556109999999999913e-03 4.819689999999999738e-03 4.916369999999999768e-02 4.425239999999999729e-02 4.499389999999999813e-03 3.434089999999999886e-03 4.466069999999999762e-02 5.517890000000000295e-02 3.746170000000000055e-03 2.913170000000000082e-03 6.040220000000000311e-02 4.550309999999999772e-02 5.087190000000000115e-03 3.378950000000000031e-04 3.856690000000000118e-02
3.412230000000000124e-02 5.398749999999999903e-03 1.311930000000000041e-02 3.857970000000000149e-02 4.762899999999999773e-02 2.904889999999999903e-02 4.078430000000000250e-02 2.192830000000000126e-02 7.812490000000000059e-03 2.023180000000000117e-02 1.618930000000000022e-02 4.256929999999999742e-02 7.697089999999999488e-02 2.064330000000000071e-03 9.179130000000000622e-03 4.689449999999999869e-02 3.816590000000000260e-02 3.859690000000000343e-02 1.482960000000000007e-02 5.351039999999999963e-02 3.562690000000000301e-02 8.619369999999999463e-03 1.555029999999999954e-02 5.066339999999999733e-02 7.286869999999999459e-02 8.618219999999999353e-03 2.485700000000000062e-02 2.150880000000000153e-02 1.273879999999999978e-02 6.801019999999999635e-03 2.102259999999999893e-03 3.962450000000000000e-02 3.105000000000000121e-02 2.374209999999999862e-02 1.052510000000000077e-02 3.747860000000000080e-02
2.418920000000000098e-02 2.862409999999999954e-02 4.063350000000000295e-02 2.871119999999999922e-02 2.525689999999999880e-02 2.270840000000000011e-02 4.208569999999999672e-02 9.917590000000000433e-04 3.694150000000000211e-02 3.640510000000000274e-02 1.698929999999999885e-02 2.041499999999999912e-02 1.804829999999999976e-02 1.995709999999999845e-02 6.346260000000000052e-04 6.007169999999999871e-02 3.068979999999999972e-02 1.759410000000000140e-02 3.099089999999999831e-02 1.195090000000000041e-02 5.805830000000000019e-02 1.888949999999999917e-03 1.097650000000000015e-02 4.213050000000000128e-02 4.799139999999999656e-02 1.920049999999999969e-03 2.819730000000000153e-02 2.568240000000000106e-02 7.786110000000000253e-02 2.949140000000000160e-04 2.389060000000000142e-02 4.020669999999999800e-02 5.940970000000000278e-02 1.392439999999999997e-03 2.558410000000000111e-03 6.365170000000000550e-02
3.162809999999999927e-02 1.617359999999999978e-02 3.142670000000000186e-02 4.393730000000000205e-03 3.328040000000000165e-02 4.957929999999999976e-02 2.786450000000000038e-02 3.663319999999999771e-02 3.865570000000000117e-02 7.852620000000000433e-02 1.830969999999999907e-03 1.775660000000000086e-02 3.874559999999999810e-02 3.053590000000000124e-03 2.076379999999999892e-02 4.947170000000000040e-02 5.524699999999999750e-02 3.251500000000000223e-02 4.137949999999999615e-03 7.715940000000000125e-03 3.071559999999999915e-02 7.730749999999999775e-03 1.310019999999999935e-02 4.061710000000000320e-02 1.950659999999999894e-02 1.335700000000000082e-02 1.779520000000000060e-02 2.572839999999999849e-02 7.005970000000000253e-02 8.177139999999999843e-04 1.436919999999999951e-03 8.646439999999999682e-02 3.611969999999999764e-02 2.199529999999999888e-02 6.805389999999999703e-03 2.835040000000000129e-02
1.165369999999999948e-02 3.470889999999999913e-03 5.298859999999999681e-02 3.438059999999999727e-02 4.785980000000000095e-02 1.815920000000000034e-02 1.323120000000000025e-02 1.258440000000000079e-02 8.828189999999999649e-03 2.243610000000000049e-02 2.831010000000000124e-03 1.064810000000000062e-02 2.157330000000000012e-02 3.072000000000000078e-02 1.357329999999999995e-02 4.302740000000000037e-02 6.403000000000000358e-02 3.857310000000000079e-03 2.772700000000000164e-02 1.205529999999999970e-02 2.676299999999999860e-02 1.282819999999999967e-02 3.986120000000000115e-03 4.535150000000000292e-02 7.241359999999999464e-02 3.896090000000000057e-03 3.819920000000000260e-02 2.354550000000000046e-02 4.744430000000000175e-02 1.751370000000000010e-02 6.365609999999999845e-03 7.161170000000000035e-02 8.812269999999999825e-02 7.728480000000000245e-04 2.645409999999999949e-03 8.290519999999999834e-02
3.749170000000000280e-02 2.301399999999999973e-02 1.519369999999999922e-02 1.528340000000000080e-02 1.761619999999999853e-02 5.707380000000000092e-02 5.522740000000000288e-02 2.444599999999999898e-02 4.245209999999999956e-02 7.999280000000000279e-02 1.120610000000000009e-02 2.864020000000000107e-02 2.362679999999999989e-02 1.514069999999999999e-02 3.018900000000000142e-03 5.558749999999999802e-02 6.401110000000000133e-02 1.252669999999999999e-02 3.054089999999999930e-02 4.290590000000000376e-03 3.663170000000000315e-02 1.594090000000000090e-02 8.309459999999999416e-03 6.096359999999999973e-02 2.279940000000000092e-02 7.631490000000000322e-03 3.484369999999999828e-02 3.997129999999999780e-03 3.601900000000000240e-02 2.085379999999999873e-02 1.261229999999999990e-02 6.223800000000000165e-02 2.076959999999999917e-02 8.685800000000000465e-03 8.450750000000000362e-04 3.047839999999999924e-02
1.582870000000000110e-02 1.378410000000000052e-02 1.628490000000000146e-02 3.756299999999999917e-02 5.790109999999999701e-02 2.775060000000000027e-02 1.640099999999999891e-02 1.522040000000000025e-02 2.892290000000000139e-02 5.064339999999999814e-02 3.027489999999999977e-04 1.556599999999999998e-03 3.030400000000000107e-02 2.645809999999999829e-02 9.787509999999999266e-03 7.687760000000000427e-02 7.822959999999999636e-02 1.153209999999999999e-02 2.001740000000000116e-02 1.891839999999999841e-02 5.861449999999999994e-02 2.988779999999999909e-03 1.520660000000000067e-03 6.249350000000000044e-02 6.766379999999999617e-02 2.069750000000000062e-02 1.031420000000000080e-02 7.731860000000000122e-03 4.210980000000000278e-02 3.872149999999999984e-03 3.247299999999999839e-03 4.643950000000000161e-02 4.494370000000000309e-02 1.904689999999999855e-02 2.621060000000000143e-03 5.141069999999999668e-02
3.417030000000000067e-02 3.401069999999999788e-02 6.357609999999999650e-03 6.833619999999999972e-02 1.349999999999999985e-02 1.516100000000000086e-02 1.336399999999999914e-02 4.189639999999999684e-03 6.828889999999999960e-02 4.386339999999999684e-02 2.767820000000000003e-02 2.230039999999999974e-03 8.631990000000000843e-03 6.065000000000000079e-03 1.070540000000000033e-02 7.214310000000000167e-02 1.613639999999999866e-02 1.295609999999999991e-02 4.126239999999999769e-02 2.985060000000000144e-02 1.007429999999999992e-01 2.300680000000000086e-02 1.229549999999999914e-02 6.594360000000000499e-02 5.335700000000000165e-02 2.386689999999999992e-02 4.173379999999999972e-03 2.801960000000000041e-03 5.576430000000000275e-02 1.846400000000000124e-02 4.705400000000000207e-03 1.816689999999999972e-02 1.546550000000000008e-02 1.675859999999999937e-03 1.839750000000000066e-02 5.227079999999999921e-02
1.449989999999999959e-02 1.698969999999999994e-02 2.167190000000000089e-02 5.651950000000000029e-02 1.208650000000000002e-02 4.597670000000000229e-02 7.064259999999999984e-02 5.540490000000000345e-03 6.619690000000000123e-03 3.424139999999999823e-02 1.675880000000000078e-02 3.172330000000000289e-02 1.706190000000000137e-02 1.644019999999999856e-02 5.282719999999999864e-04 1.752509999999999832e-02 3.924090000000000217e-02 1.827849999999999961e-02 6.963990000000000458e-02 1.120699999999999995e-02 4.155219999999999747e-02 1.876150000000000040e-02 1.271819999999999895e-03 1.021409999999999957e-01 4.842119999999999758e-02 1.800229999999999886e-02 1.968630000000000033e-02 2.282189999999999913e-02 2.604110000000000105e-02 2.811319999999999965e-03 2.041569999999999843e-02 5.034879999999999911e-02 3.014410000000000006e-02 1.310060000000000044e-03 1.618520000000000028e-02 5.689339999999999675e-02
5.149080000000000323e-02 9.788480000000000444e-03 2.790739999999999887e-02 6.346880000000000577e-02 1.950010000000000068e-03 1.388200000000000024e-02 3.517959999999999837e-02 1.269170000000000020e-02 3.139999999999999736e-02 2.727450000000000013e-02 1.436370000000000008e-02 3.958439999999999875e-02 1.941810000000000064e-02 1.082630000000000051e-02 9.530959999999999779e-03 2.412780000000000133e-02 8.151089999999999725e-03 6.254889999999999929e-03 4.199819999999999942e-02 5.033130000000000243e-02 7.710989999999999511e-02 1.176160000000000053e-02 1.574100000000000152e-02 5.968670000000000225e-02 3.995599999999999846e-02 2.356410000000000102e-02 1.598439999999999930e-02 4.021860000000000018e-02 5.757400000000000018e-02 2.130659999999999932e-03 9.463060000000000568e-03 3.302970000000000211e-02 2.044050000000000034e-02 8.764789999999999734e-03 4.646970000000000267e-03 8.030790000000000151e-02
6.756819999999999493e-02 7.084749999999999902e-03 3.213010000000000171e-02 3.773069999999999896e-02 2.179450000000000137e-02 3.356560000000000186e-03 3.218830000000000302e-02 2.425820000000000060e-02 2.505610000000000129e-02 1.465039999999999919e-02 1.124509999999999919e-02 5.958940000000000070e-02 6.342079999999999940e-02 3.845739999999999836e-03 1.093519999999999952e-03 4.588880000000000042e-02 1.174620000000000004e-02 1.273170000000000031e-02 4.414350000000000218e-02 4.110869999999999802e-02 4.359969999999999818e-02 1.491280000000000036e-02 1.128909999999999983e-02 2.800779999999999936e-02 3.410350000000000187e-02 2.126139999999999974e-02 5.259960000000000330e-02 2.676229999999999928e-02 3.279270000000000101e-02 2.328219999999999942e-02 8.735130000000000672e-03 2.557260000000000089e-02 2.366220000000000129e-02 2.782849999999999907e-02 2.551560000000000026e-03 6.240810000000000107e-02
2.546850000000000155e-02 1.718959999999999932e-02 1.060320000000000012e-02 6.121709999999999825e-03 4.169239999999999752e-02 6.580750000000000488e-02 9.335340000000000305e-02 1.235669999999999998e-02 5.975659999999999826e-03 4.451870000000000133e-02 2.744939999999999880e-02 4.607920000000000071e-02 7.162200000000000510e-02 2.560740000000000152e-03 1.496699999999999940e-02 3.381370000000000209e-02 2.972779999999999867e-02 7.908210000000000239e-02 1.612919999999999979e-02 2.285020000000000107e-02 1.175299999999999956e-02 1.336579999999999865e-04 2.937909999999999827e-02 4.470020000000000243e-02 3.192299999999999999e-02 1.299140000000000017e-02 2.441779999999999992e-02 1.991949999999999971e-02 1.603190000000000170e-02 1.125909999999999932e-03 1.965570000000000164e-02 5.861650000000000194e-02 2.799379999999999924e-02 1.940690000000000123e-02 1.364020000000000076e-03 1.321890000000000044e-02
6.783509999999999540e-02 6.915319999999999974e-03 4.617469999999999908e-02 7.188009999999999886e-03 2.104179999999999939e-02 1.718280000000000154e-02 3.149230000000000085e-02 3.136320000000000080e-02 3.166479999999999989e-02 3.459689999999999988e-02 1.042069999999999975e-02 5.608760000000000134e-02 4.021330000000000043e-02 2.274529999999999955e-02 6.527980000000000067e-03 4.697060000000000124e-02 3.626189999999999969e-02 1.154319999999999912e-03 1.860790000000000013e-02 2.880210000000000062e-02 3.008649999999999866e-02 6.729360000000000203e-03 2.544709999999999941e-03 2.211520000000000152e-02 2.431689999999999893e-02 1.845180000000000084e-03 5.159180000000000016e-02 3.785270000000000301e-02 5.560110000000000052e-02 2.316059999999999994e-02 4.279080000000000210e-03 5.976349999999999718e-02 5.672549999999999815e-02 6.706239999999999597e-03 1.171089999999999978e-02 4.172420000000000295e-02
2.489320000000000074e-02 3.228520000000000001e-02 1.002390000000000052e-02 4.768599999999999922e-02 1.065550000000000004e-02 4.194780000000000036e-02 5.229049999999999671e-02 7.635819999999999760e-03 4.646109999999999823e-02 6.517979999999999607e-02 1.397480000000000076e-02 1.733219999999999900e-02 1.238560000000000008e-02 1.040139999999999988e-02 6.917620000000000192e-03 4.822950000000000154e-02 3.712599999999999928e-02 1.690780000000000061e-02 4.257350000000000023e-02 1.884939999999999879e-02 8.395139999999999547e-02 2.010660000000000051e-03 9.260209999999999622e-03 7.958350000000000146e-02 4.646700000000000136e-02 9.169149999999999176e-03 1.541700000000000015e-02 5.951210000000000180e-03 4.786080000000000195e-02 8.615450000000000191e-03 9.183840000000000406e-03 4.518919999999999881e-02 1.769940000000000055e-02 1.280710000000000008e-03 8.135180000000000536e-03 4.646850000000000286e-02
1.370389999999999976e-02 4.527109999999999988e-03 5.264529999999999904e-02 2.756820000000000104e-02 4.296740000000000281e-02 2.668399999999999939e-02 6.071509999999999581e-03 3.889419999999999683e-02 1.536150000000000015e-03 1.929329999999999934e-02 8.794849999999999890e-03 2.256359999999999963e-02 4.377029999999999810e-02 1.093930000000000076e-02 1.492770000000000034e-02 2.865749999999999895e-02 7.296300000000000008e-02 7.038240000000000295e-04 6.400430000000000355e-03 3.382709999999999884e-02 1.883699999999999958e-02 7.921259999999999413e-03 1.473670000000000004e-04 5.026619999999999699e-02 6.319320000000000492e-02 1.064580000000000084e-03 2.849480000000000068e-02 4.146430000000000254e-02 3.460880000000000206e-02 2.238319999999999893e-02 8.938679999999999196e-03 7.926679999999999837e-02 7.917720000000000313e-02 6.534830000000000153e-03 9.459769999999999290e-03 7.080319999999999669e-02
2.247100000000000139e-02 2.477690000000000101e-02 7.543730000000000227e-03 1.871779999999999972e-02 5.200629999999999836e-02 4.138959999999999861e-02 7.169540000000000635e-02 6.619800000000000337e-03 1.399659999999999967e-02 4.140420000000000211e-02 1.342460000000000007e-02 4.146629999999999761e-02 3.676429999999999976e-02 4.888139999999999846e-02 6.681849999999999595e-03 5.840499999999999858e-02 7.750859999999999694e-02 1.581170000000000145e-02 4.389169999999999877e-02 9.940990000000000243e-03 2.655369999999999953e-02 3.541170000000000168e-03 4.194350000000000335e-03 5.486160000000000342e-02 5.790639999999999676e-02 7.216580000000000217e-03 3.589559999999999973e-02 8.890709999999999585e-03 1.404279999999999938e-02 6.169680000000000303e-03 7.954370000000000537e-03 4.169420000000000071e-02 3.882759999999999684e-02 1.336820000000000022e-02 2.655590000000000207e-03 2.282980000000000079e-02
5.594029999999999836e-02 1.849109999999999990e-02 4.176699999999999857e-02 3.428609999999999991e-02 3.645849999999999959e-03 1.086209999999999953e-02 3.757499999999999729e-02 7.002790000000000056e-03 4.256569999999999798e-02 2.568869999999999834e-02 2.166070000000000148e-02 3.977540000000000242e-02 2.489279999999999965e-02 1.657410000000000133e-02 1.165049999999999940e-02 3.482099999999999779e-02 6.499529999999999891e-03 6.089459999999999665e-03 7.142859999999999487e-02 1.087599999999999982e-03 1.491800000000000070e-02 5.569430000000000214e-02 6.413789999999999943e-03 3.545380000000000059e-02 1.243709999999999954e-02 2.304840000000000014e-02 8.181539999999999646e-02 4.231120000000000107e-04 2.069059999999999996e-02 6.511640000000000483e-02 9.021430000000000421e-03 4.493660000000000015e-02 1.776420000000000082e-02 2.536060000000000050e-02 7.884429999999999997e-04 7.381350000000000411e-02
4.247929999999999762e-02 9.142720000000000014e-03 1.074990000000000060e-03 3.422449999999999798e-02 1.150110000000000021e-02 6.460950000000000026e-02 3.909909999999999775e-02 5.267840000000000023e-02 3.003600000000000020e-02 7.791410000000000002e-02 1.050440000000000054e-02 3.307650000000000173e-02 3.121720000000000050e-02 8.514980000000000118e-03 2.250840000000000046e-03 3.861069999999999780e-02 6.548809999999999354e-02 1.513609999999999955e-02 1.399609999999999917e-02 4.338580000000000214e-02 5.816219999999999724e-02 1.007300000000000036e-03 6.331820000000000156e-03 9.081930000000000558e-02 3.947330000000000283e-02 3.320519999999999982e-03 1.284940000000000040e-02 1.773599999999999829e-02 2.010359999999999925e-02 1.064110000000000056e-02 2.799219999999999833e-02 4.190329999999999749e-02 8.761820000000000025e-03 2.530870000000000168e-03 1.337230000000000016e-02 2.005449999999999941e-02
